cat,probe,avg_probe_fs_0,avg_probe_fs_1,avg_probe_fs_2,avg_probe_fs_3,avg_probe_fs_4,avg_probe_fs_5,avg_probe_fs_6,avg_probe_fs_7,avg_probe_fs_8,avg_probe_fs_9
BODY,mouth,82.75807410342779,80.57063602139884,82.22310283336635,84.65226867446007,83.14642361799089,85.86685159500693,84.36100653853775,84.5551812958193,84.94353081038241,79.55022785813355
VEGETABLE,mushroom,79.672131147541,76.24772313296904,75.97449908925319,76.24772313296904,75.4280510018215,80.12750455373407,80.3096539162113,80.21857923497268,76.88524590163934,77.24954462659382
INSTRUMENTS,music,93.7613019891501,94.39421338155516,89.57751109649843,85.57455203024824,89.30626335689627,85.30330429064607,93.21880650994575,94.12296564195299,94.12296564195299,85.93621568305112
BODY,mustache,63.52090350703388,62.35387358827026,64.10342777887854,63.61799088567466,60.7509411531603,67.06558351495939,63.326728749752334,65.41509807806618,64.2976025361601,61.96354269863286
KITCHEN,napkin,73.13750703206622,73.96930000803665,76.79016314393634,76.51289881861287,75.86594872619143,71.33327975568594,77.67017600257174,75.95837016796591,71.51812263923492,72.53475849875433
BODY,neck,79.40558747770953,81.97939369922726,78.96770358628888,82.51436496928868,80.52308301961561,80.71725777689717,80.13473350505251,79.94055874777095,80.18228650683574,81.1531602932435
TOOLS,needle,71.38404452690168,68.03339517625233,70.96103896103895,67.19851576994434,62.8682745825603,73.569573283859,63.23933209647495,68.96103896103895,66.92022263450835,69.42486085343228
TIMES,night,73.0058989484483,73.45473198255962,66.22210823288023,65.95280841241343,73.09566555527059,65.77327519876891,72.01846627340343,72.82636573480379,72.91613234162607,66.94024108745832
NUMBERS,nine,95.91078066914498,95.91078066914498,95.53903345724908,95.4460966542751,95.26022304832713,95.35315985130111,95.4460966542751,96.28252788104089,95.817843866171,95.817843866171
NUMBERS,nineteen,92.4721189591078,93.95910780669145,92.65799256505576,92.65799256505576,92.65799256505576,93.68029739776952,91.54275092936803,93.02973977695169,93.3085501858736,93.77323420074349
BODY,nose,82.46681196750545,79.1143253417872,79.94055874777095,82.56389934614623,80.28135526055082,79.30850009906875,80.57261739647315,79.35803447592629,79.94055874777095,81.93184069744403
MONTHS,november,84.78260869565217,84.8731884057971,86.41304347826086,84.51086956521738,85.86956521739131,89.85507246376811,85.32608695652173,85.05434782608697,83.8768115942029,87.40942028985508
HOUSEHOLD,nursery,57.22820037105751,56.949907235621524,53.69202226345083,57.599257884972175,59.22820037105752,58.76437847866419,54.300556586270865,57.599257884972175,60.434137291280145,57.69202226345084
TIMES,o'clock,85.67581431136189,92.72890484739678,85.31674788407284,85.94511413182867,92.1903052064632,85.40651449089509,92.54937163375224,86.03488073865093,85.67581431136189,92.81867145421903
MONTHS,october,85.14492753623189,90.67028985507247,84.96376811594203,84.69202898550725,85.05434782608697,85.86956521739131,85.23550724637681,84.69202898550725,84.78260869565217,85.5072463768116
VEGETABLE,olive,84.73588342440802,84.37158469945355,84.18943533697632,81.31147540983606,83.82513661202186,84.18943533697632,85.00910746812387,85.2823315118397,84.55373406193078,83.91621129326047
NUMBERS,one,77.28052616528454,80.87646554189305,79.57535030025737,75.45038604518159,75.35744924220761,80.87646554189305,77.09465255933658,81.77723763225622,79.8541607091793,82.64226479839863
MAMMAL,opossum,71.18736383442265,72.84313725490196,73.82352941176471,70.65359477124183,74.11764705882354,70.94771241830065,72.45098039215686,74.74945533769063,77.42919389978213,69.0087145969499
FRUIT,orange,80.63569272056357,81.65045286816505,82.5729620932573,84.66118752096612,81.74270379067427,82.01945655820195,83.64642737336465,81.4659510231466,81.65045286816505,84.0489768534049
BIRD,ostrich,66.81113138686132,67.99726277372262,64.6897810218978,63.86861313868613,67.63229927007299,71.48722627737226,62.864963503649626,66.53740875912408,63.22992700729927,72.67335766423358
CLOTHING,outfit,74.49922958397535,73.08680020544426,71.66581064886151,76.8703989042972,75.26964560862865,76.125663413799,73.9342578325629,73.37784625920219,74.4136278034583,75.6377332648519
KITCHEN,oven,80.11733504781805,76.231616169734,80.57944225669051,80.02491360604355,78.22068632966325,78.12826488788878,78.31310777143776,78.03584344611427,81.55187655710037,81.6884995579844
BIRD,owl,80.86222627737226,78.74087591240875,81.13594890510949,80.67974452554745,81.50091240875912,81.13594890510949,87.02098540145985,77.46350364963503,80.22354014598541,75.79835766423358
FAMILY,pa,57.506493506493506,56.24860853432282,55.41372912801484,54.24860853432282,51.5064935064935,49.7847866419295,55.74397031539888,53.78478664192951,55.69202226345084,56.24860853432282
TOOLS,pail,60.909090909090914,61.18738404452691,63.372912801484226,60.63079777365492,60.63079777365492,59.00185528756957,61.14656771799629,62.63079777365491,67.28014842300556,58.30055658627087
TOOLS,paint,59.506493506493506,59.7847866419295,62.15584415584415,64.34137291280149,58.8051948051948,66.89795918367348,54.949907235621524,63.32096474953618,56.61966604823747,64.61966604823748
CLOTHING,pajamas,82.89676425269646,83.83838383838383,81.47577469611367,80.14894709809964,80.72247902756378,78.63379558294812,79.86646122239343,83.08508816983394,77.59801403869201,84.12086971409005
KITCHEN,pan,86.5024511773688,88.86120710439604,88.02941412842561,82.61673229928475,82.43188941573575,88.16603712930964,85.3933938760749,86.59487261914329,84.69822390098851,85.8997026440569
MAMMAL,panda,59.34640522875817,63.834422657952075,63.30065359477124,65.34858387799564,64.95642701525054,63.63834422657953,64.85838779956427,65.09803921568627,63.24618736383443,64.71677559912854
FAMILY,papa,68.1038961038961,70.01113172541744,69.45454545454545,67.08348794063079,66.61966604823748,66.89795918367348,64.61966604823748,71.26901669758813,67.08348794063079,62.3821892393321
BIRD,parrot,76.45985401459853,70.57481751824817,75.91240875912408,72.60492700729927,75.63868613138686,78.94616788321167,73.51733576642336,76.18613138686132,76.18613138686132,74.15602189781022
VEGETABLE,pea,79.25318761384335,79.16211293260473,83.58834244080147,78.97996357012751,84.82695810564664,79.89071038251366,82.5865209471767,78.70673952641167,82.31329690346084,76.83060109289616
FRUIT,peach,89.6678966789668,91.60516605166052,91.14391143911439,89.85239852398523,90.49815498154982,90.22140221402213,90.03690036900369,90.77490774907749,90.77490774907749,87.61321704126132
FRUIT,pear,89.14793693391479,89.24018785642403,89.60919154646092,89.24018785642403,90.31365313653137,87.76417309627642,88.77893324387789,87.39516940623953,90.59040590405904,89.8859443139886
BATHROOM,pee,65.07498026835043,63.430676137858455,67.91633780584057,63.33859510655091,65.07498026835043,66.0878716127335,64.89081820573533,62.97027098132071,65.44330439358063,61.60220994475139
TOOLS,pen,63.05380333951762,63.70315398886828,65.6103896103896,69.23933209647495,63.23933209647495,62.77551020408163,68.86827458256029,65.84786641929499,64.68274582560298,58.53803339517625
TOOLS,pencil,63.89981447124305,71.71428571428571,70.21892393320965,67.89981447124305,66.92022263450835,64.45640074211502,66.17810760667903,66.2708719851577,67.47680890538032,70.03339517625233
BIRD,penguin,74.61222627737226,76.16332116788321,72.8558394160584,75.34215328467153,72.58211678832116,78.46715328467153,74.88594890510949,74.52098540145985,72.8558394160584,80.01824817518248
BODY,penis,63.61997226074896,64.49177729344164,64.20051515751932,61.43253417872003,66.04913810184267,64.49375866851594,64.59084604715673,62.50049534376858,59.92668912225084,61.285912423221724
VEGETABLE,pepper,79.70856102003643,81.07468123861567,84.59016393442623,83.49726775956285,86.73952641165756,83.22404371584699,82.40437158469945,83.31511839708561,76.55737704918033,84.59016393442623
FAMILY,pet,60.80519480519481,57.547309833024116,58.103896103896105,57.26901669758813,57.454545454545446,53.547309833024116,59.26901669758813,57.454545454545446,57.547309833024116,54.38218923933209
ELECTRONICS,phone,75.45023035041184,88.1683652101075,77.17436828144632,80.11308111126623,83.77774675415328,80.4760575177998,83.86849085578667,79.65936060309926,75.90395085857881,81.74647494066731
INSTRUMENTS,piano,82.6812428078251,88.04044057208614,91.32007233273056,86.86503370047673,87.22669735327963,82.6812428078251,91.95298372513562,91.13924050632912,86.14170639487095,83.76623376623377
VEGETABLE,pickle,66.10200364298726,64.86338797814209,64.22586520947176,64.59016393442623,71.25683060109289,62.167577413479044,66.55737704918032,67.19489981785064,65.13661202185791,62.34972677595629
DESSERT,pie,87.68670309653916,80.92896174863388,80.38251366120218,81.38433515482694,77.50455373406193,83.44262295081968,83.71584699453551,84.1712204007286,85.08196721311477,78.41530054644808
MAMMAL,pig,69.93464052287581,68.76906318082789,72.13507625272331,68.18082788671023,71.35076252723312,65.01089324618736,68.91067538126362,71.83006535947712,71.54684095860566,66.57952069716777
FURNITURE,pillow,63.93152776661577,73.55139435827374,66.38270513541751,74.89351442578156,67.17029655227839,69.62147392108014,67.53998231937635,70.96359398858796,70.08358112995259,67.86144820380937
PLANTS,pine,76.50830182475752,81.77708367581786,84.87588361006082,80.05918132500412,70.96827223409502,75.78497451915173,80.87292454381063,79.78793358540194,80.14959723820483,80.87292454381063
FRUIT,pineapple,79.1009728279101,78.7319691378732,75.9979872525998,81.83495471318349,81.09694733310971,81.4659510231466,84.19993290842,82.90841999329083,83.00067091580007,79.65447836296545
KITCHEN,pitcher,83.54496504058505,81.92558064775375,83.2677007152616,80.53925902113639,82.62075062284015,84.93128666720244,81.09378767178332,78.08808165233465,81.92558064775375,84.65402234187897
VEHICLES,plane,78.78277153558054,74.90636704119851,77.41573033707864,78.33333333333333,79.1760299625468,78.61423220973782,79.71910112359551,77.86516853932584,74.53183520599251,77.50936329588014
SPACE,planet,89.36936936936937,86.06606606606606,86.5165165165165,85.25525525525526,85.88588588588588,86.6066066066066,85.07507507507508,84.26426426426426,85.61561561561561,91.89189189189189
PLANTS,plant,69.13529508466218,74.58490876212396,73.59033371691599,70.03945421666941,73.59033371691599,73.59033371691599,73.9519973697189,69.76820647706722,72.68617458490876,70.12987012987013
KITCHEN,plate,82.6689705055051,80.49505746202684,83.40834203970104,84.60982078276943,81.92959897130918,81.14200755444828,81.09780599533875,82.48412762195612,82.29928473840712,84.8870851080929
TOYS,playdoh,52.644056899461546,53.19858555010849,54.35586273406735,55.464920035361246,49.82319376356184,52.274371132363584,52.41501245680303,55.97524712689865,53.616491199871405,53.38342843365748
TOOLS,pliers,66.72356215213358,77.09461966604823,75.18738404452691,74.6307977736549,66.81632653061224,72.53803339517626,71.18738404452691,66.25974025974027,78.9090909090909,74.02226345083488
FRUIT,plum,80.94599127809461,78.58101308285809,82.48071117074807,78.76551492787655,82.5729620932573,81.3149949681315,82.94196578329421,82.5729620932573,83.67997316336799,83.40322039584032
SPACE,pluto,69.12912912912913,69.4894894894895,70.3903903903904,70.75075075075074,75.76576576576576,69.66966966966967,68.85885885885887,70.2102102102102,70.3903903903904,76.57657657657657
MAMMAL,pony,66.47058823529413,61.69934640522876,61.84095860566449,64.67320261437908,60.38126361655773,65.74074074074075,65.44662309368191,62.66884531590413,61.69934640522876,58.387799564270146
BODY,ponytail,54.77511392906678,53.46344362987914,52.63721022389538,53.07509411531603,48.605111947691704,48.16722805627105,53.90132752129978,51.32553992470774,49.528432732316226,48.50604319397662
BATHROOM,poo,66.73243883188634,64.16732438831887,68.37674296237833,68.19258089976321,67.54801368061037,67.91633780584057,64.79873717442779,65.81162851881083,62.87818995001315,70.66561431202315
BATHROOM,poop,60.40515653775322,67.91633780584057,70.3893712181005,58.8529334385688,65.71954748750328,69.65272296764009,67.27177058668772,65.44330439358063,63.522757169166,68.28466193107077
DRINK,pop,63.315217391304344,64.13043478260869,62.68115942028986,62.95289855072463,67.3913043478261,62.59057971014492,62.77173913043478,67.3913043478261,67.21014492753623,59.60144927536232
DESSERT,popsicle,70.1639344262295,76.3752276867031,70.34608378870674,77.37704918032786,73.13296903460838,76.64845173041894,82.5865209471767,73.04189435336977,77.65027322404372,73.77049180327869
HOUSEHOLD,porch,79.37291280148423,81.74397031539888,81.74397031539888,79.55844155844156,78.35250463821892,79.00185528756958,79.1873840445269,78.25974025974027,79.09461966604823,83.22820037105751
MAMMAL,porcupine,70.13071895424837,69.64052287581698,70.56644880174292,72.22222222222223,73.28976034858388,68.85620915032679,77.18954248366012,69.34640522875817,71.9281045751634,68.86710239651416
VEGETABLE,potato,89.10746812386157,90.38251366120218,91.11111111111111,90.38251366120218,93.89799635701274,87.77777777777777,89.56284153005465,89.19854280510017,90.38251366120218,78.23315118397085
BATHROOM,potty,63.69376479873717,71.29702709813208,76.51933701657458,68.36358852933438,69.82373059721125,70.92870297290186,66.44304130491976,74.50670876085242,70.74454091028677,69.92896606156275
DESSERT,pudding,80.52823315118398,80.16393442622952,80.52823315118398,79.70856102003643,79.25318761384335,79.52641165755921,83.04189435336977,80.7103825136612,83.58834244080147,84.22586520947178
VEGETABLE,pumpkin,62.62295081967213,58.834244080145716,63.169398907103826,56.411657559198545,68.10564663023679,54.95446265938069,65.5009107468124,61.712204007285976,68.92531876138433,56.86703096539162
MAMMAL,pup,56.19825708061003,54.40087145969499,57.41830065359477,57.51633986928104,54.78213507625272,55.07625272331155,53.60566448801743,63.50762527233116,57.61437908496732,56.60130718954248
TOYS,puppet,67.12207666961343,61.52455195692357,68.92630394599372,67.67660532026039,65.59511371855662,58.61126737924938,59.67612312143375,58.518845937474886,65.59511371855662,62.8666720244314
CLOTHING,purse,67.30011984249273,66.24721794213319,63.88460879986304,67.38572162300976,63.97877075843177,63.696284882725564,63.225475089881876,64.74062660503338,64.44958055127546,61.51343947954118
TOYS,puzzle,64.8557421843607,65.22542795145864,57.50221007795548,54.07859840874387,56.577995660210554,65.73575504299608,59.86096600498272,65.68753516033111,61.850036164912005,61.709394840472555
MAMMAL,rabbit,76.13289760348584,74.81481481481482,78.2244008714597,78.81263616557735,77.69063180827887,76.66666666666666,74.08496732026144,77.49455337690631,72.5272331154684,73.45315904139433
MAMMAL,raccoon,71.63398692810458,75.23965141612202,74.41176470588235,74.07407407407408,72.36383442265794,73.48583877995642,74.45533769063182,73.76906318082789,74.01960784313727,75.25054466230937
TOYS,racket,65.82817648477055,58.05673872860242,63.839106324841275,59.12159447078679,55.79040424334967,58.61126737924938,67.02965522783894,62.40456481555895,65.41027083500764,64.25299365104878
ELECTRONICS,radio,81.02052212760017,78.8077621108474,78.08180929778025,78.53552980594722,85.50188468518776,81.83721904230072,74.41714365489321,76.62990367164596,78.08180929778025,74.87086416306016
WEATHER,rain,92.68953068592059,92.87003610108303,93.95306859205776,93.95306859205776,87.77978339350182,88.4115523465704,92.23826714801444,93.68231046931407,92.50902527075813,88.95306859205776
WEATHER,rainbow,71.06498194945848,72.23826714801444,72.50902527075812,72.59927797833934,71.87725631768953,73.32129963898917,66.15523465703971,70.79422382671481,73.05054151624549,73.68231046931409
FRUIT,raisin,66.7561221066756,70.13586044951359,73.8510566923851,70.13586044951359,76.49278765514929,74.77356591747734,69.49010399194901,72.77759141227776,72.03958403220396,73.88460248238846
TOOLS,rake,69.09461966604825,65.55844155844156,63.18738404452691,67.83673469387756,63.92949907235621,67.37291280148423,65.4656771799629,63.55844155844156,65.37291280148423,67.13543599257885
FRUIT,raspberry,75.96444146259644,78.79067427037907,80.54344179805435,80.54344179805435,82.72391814827239,82.81616907078163,81.12210667561222,84.25863804092586,85.18114726601812,80.91244548809125
MAMMAL,rat,68.2244008714597,71.59041394335513,72.27668845315904,66.47058823529413,69.0087145969499,69.59694989106754,67.49455337690632,71.83006535947712,70.3267973856209,69.41176470588235
TOYS,rattle,58.00851884593747,54.817969942939804,58.61126737924938,59.165796029896335,58.518845937474886,58.980953146347346,58.42642449570039,61.986659165796034,58.61126737924938,60.45969621473921
SHAPE,rectangle,73.35740072202167,67.63537906137185,78.71841155234658,73.26714801444044,78.26714801444044,73.35740072202167,66.91335740072202,68.26714801444042,73.17689530685921,73.98916967509025
KITCHEN,refrigerator,73.36655147472474,75.17077875110503,82.33946797396126,77.89922044523026,78.73101342120069,74.33898577513462,77.15984891103432,78.68681186209115,77.89922044523026,74.38318733424416
ELECTRONICS,register,60.9730559821304,56.49169342454279,52.10107496858858,53.09926008655591,63.73028060868351,59.24891805109591,51.91958676532179,63.548792405416734,56.945413932709755,53.55298059472289
MAMMAL,reindeer,71.89542483660131,69.161220043573,65.93681917211329,64.33551198257081,62.723311546840954,66.62309368191721,68.27886710239652,66.5686274509804,70.13071895424837,68.18082788671023
MEAT,roast,72.46376811594203,73.27898550724638,72.82608695652173,73.46014492753623,71.92028985507247,73.0072463768116,75.45289855072464,77.26449275362319,76.72101449275362,74.3659420289855
VEHICLES,rocket,80.09363295880149,86.02996254681648,78.23970037453182,78.23970037453182,79.15730337078652,77.77153558052434,78.70786516853933,80.73033707865169,82.39700374531836,80.374531835206
HOUSEHOLD,roof,66.35250463821892,66.72356215213358,67.70315398886828,67.79591836734694,67.33209647495362,69.51762523191094,68.68274582560296,68.25974025974027,65.33209647495362,66.63079777365492
HOUSEHOLD,room,69.83673469387756,73.65120593692023,71.37291280148423,67.55844155844156,72.30055658627087,71.92949907235622,69.7439703153989,71.83673469387755,73.83673469387755,71.32096474953617
BIRD,rooster,76.61952554744525,71.55565693430657,73.67700729927007,71.00821167883211,73.58576642335765,74.13321167883211,82.68704379562044,71.19069343065694,70.64324817518248,74.49817518248175
VEGETABLE,salad,82.40437158469945,82.1311475409836,82.49544626593807,79.89071038251366,85.8287795992714,82.95081967213115,82.40437158469945,82.95081967213115,86.28415300546447,79.98178506375228
MEAT,salmon,75.18115942028986,79.8913043478261,79.8913043478261,76.08695652173914,78.89492753623189,79.80072463768116,75.54347826086956,79.71014492753623,75.18115942028986,80.61594202898551
HOUSEHOLD,sandbox,59.23933209647496,57.23933209647496,55.888682745825605,57.61038961038961,61.795918367346935,59.888682745825605,54.07421150278293,55.94063079777365,57.888682745825605,57.83673469387756
DAYS,saturday,93.63636363636363,93.63636363636363,92.9090909090909,93.36363636363636,93.0909090909091,93.81818181818183,92.36363636363636,92.63636363636364,93.36363636363636,94.36363636363636
KITCHEN,saucer,79.6632644860564,82.1586434139677,77.62597444346218,77.25628867636422,81.78895764686973,83.778027806799,82.39170618018163,80.77232178735032,82.43590773929117,80.53925902113639
TOOLS,saw,55.970315398886825,57.22820037105751,57.506493506493506,63.32096474953618,58.43413729128015,62.52690166975881,60.61966604823748,62.99072356215214,62.52690166975881,69.87755102040816
CLOTHING,scarf,81.0306454374251,84.7200821777093,84.62592021914055,85.19945214860469,85.01112823146721,85.4733778462592,82.73412086971409,84.34343434343434,84.15511042629686,85.09673001198425
TOOLS,scissors,71.70315398886828,67.98144712430427,70.81632653061224,75.79591836734694,69.8886827458256,69.61038961038962,68.07421150278293,69.33209647495362,72.72356215213358,68.90909090909092
VEHICLES,scooter,73.70786516853933,72.88389513108613,76.12359550561798,75.56179775280899,72.13483146067415,77.22846441947566,74.45692883895131,76.57303370786516,75.65543071161048,73.44569288389513
TOOLS,screw,65.79591836734694,64.81632653061224,64.81632653061224,68.16697588126159,64.53803339517626,68.39332096474953,66.72356215213358,65.8886827458256,64.81632653061224,67.92949907235621
TOOLS,screwdriver,77.38404452690168,70.5899814471243,71.47680890538032,76.03339517625231,72.82745825602967,77.569573283859,69.71428571428572,73.29128014842301,71.94063079777366,74.77551020408163
MAMMAL,seal,71.88453159041394,68.51851851851852,69.49891067538127,71.78649237472767,65.40305010893246,67.45098039215686,70.70806100217865,67.29847494553375,67.88671023965142,66.81917211328977
FURNITURE,seat,69.9911596881781,67.44756087760186,67.17029655227839,65.3660692758981,69.8063168046291,62.63762758177289,63.192156232419826,64.90396206702563,71.14843687213694,64.76332074258619
PLANTS,seaweed,63.414433667598225,59.230642774946574,53.50978135788262,58.50731546934078,55.13726779549564,59.230642774946574,52.87686996547756,58.68814729574223,63.595265493999676,59.95397008055237
TIMES,second,72.46729930751474,73.0058989484483,73.45473198255962,73.54449858938189,72.91613234162607,72.73659912798153,72.82636573480379,73.18543216209285,72.73659912798153,73.54449858938189
TOYS,seesaw,50.05625652977578,50.8880495057462,49.6865707626778,49.59414932090332,48.344450695169975,47.42023627742506,54.034396849634334,49.31688499557984,52.23016957325404,53.893755525194884
MONTHS,september,88.40579710144927,88.8586956521739,88.31521739130434,88.22463768115942,88.22463768115942,88.13405797101449,92.11956521739131,88.04347826086956,88.13405797101449,89.40217391304348
NUMBERS,seven,95.16728624535315,95.35315985130111,95.07434944237917,95.72490706319702,96.28252788104089,95.817843866171,95.4460966542751,95.53903345724908,96.00371747211895,96.37546468401487
NUMBERS,seventeen,93.02973977695169,93.68029739776952,92.84386617100373,93.49442379182156,93.12267657992565,92.84386617100373,92.19330855018588,92.93680297397769,92.75092936802973,93.12267657992565
BATHROOM,shampoo,77.59800052617732,76.0457774269929,82.26782425677453,74.57248092607209,74.84872401999473,80.25519600105235,78.15048671402263,75.5722178374112,75.40121020784004,75.95369639568534
SHAPE,shape,70.61371841155236,71.33574007220216,75.70397111913357,75.52346570397111,75.52346570397111,76.42599277978339,69.89169675090253,75.70397111913357,70.07220216606498,71.60649819494584
MAMMAL,sheep,71.54684095860566,67.75599128540306,69.94553376906319,70.6318082788671,69.94553376906319,69.25925925925927,70.28322440087148,69.89106753812638,70.87145969498911,70.09803921568627
FURNITURE,shelf,70.95957566503255,74.24254600980471,77.7585791207908,69.80229848107369,67.35112111227195,72.5307401751989,73.96528168448124,71.606525757454,71.14441854858154,70.91135578236761
VEHICLES,ship,75.99250936329588,76.92883895131087,75.4494382022472,74.79400749063669,73.67041198501873,74.9812734082397,69.9812734082397,74.9812734082397,77.30337078651685,76.29213483146067
CLOTHING,shirt,86.32083547337784,83.7613422359185,84.61736004108886,85.18233179250127,86.13251155624037,84.80568395822633,87.08269131997946,85.94418763910289,83.29053244307481,84.04382811162472
BATHROOM,shit,50.3288608260984,58.02420415680084,52.89397526966588,53.81478558274138,54.81452249408051,47.94790844514601,49.592212575637994,47.94790844514601,48.224151539068664,53.72270455143383
CLOTHING,shoe,75.71477486731723,76.3824687553501,78.65091593905153,75.62061290874851,76.75911658962507,74.76459510357816,77.60657421674371,76.46807053586716,76.0914227015922,74.47354904982024
CLOTHING,short,54.76801917479883,58.83410374935798,59.68156137647662,53.24430748159562,60.63174114021571,58.92826570792673,56.94230439993152,54.00616332819723,56.93374422187981,59.77572333504537
BODY,shoulder,80.08519912819496,81.83475331880325,79.89102437091341,79.1143253417872,79.79393699227263,77.4618585298197,75.8093917178522,81.44640380424015,76.5880721220527,81.97939369922726
TOOLS,shovel,77.33209647495362,74.16697588126159,76.07421150278293,74.25974025974027,75.23933209647495,72.25974025974027,75.18738404452691,75.79591836734694,74.5899814471243,77.83673469387755
BATHROOM,shower,62.31254932912391,59.74743488555643,64.60142067876875,65.96948171533808,69.73164956590371,66.70612996579848,68.25835306498288,62.49671139173901,69.45540647198105,67.99526440410418
KITCHEN,silverware,78.91987462830508,80.16555493048301,78.22470465321868,78.68681186209115,73.8286586835972,79.61102627983605,78.13228321144419,79.05649762918911,77.71437756168127,84.605802459214
FAMILY,sister,78.02226345083487,74.20779220779221,79.22820037105751,76.11502782931355,76.11502782931355,78.57884972170686,73.55844155844156,79.4656771799629,74.4860853432282,77.7847866419295
NUMBERS,six,95.53903345724908,96.09665427509293,96.09665427509293,95.4460966542751,96.09665427509293,95.91078066914498,95.72490706319702,95.91078066914498,96.09665427509293,97.4907063197026
NUMBERS,sixteen,92.22190448956249,92.22190448956249,92.40777809551044,91.75722047469259,92.12896768658851,94.05204460966543,92.59365170145838,93.68029739776952,93.15127251930227,93.15127251930227
BODY,skin,61.13532791757479,69.10441846641568,74.6899148008718,66.91698038438676,70.17237963146424,73.91321577174558,67.98692292450961,66.96453338617,67.64612641172974,68.90826233405984
CLOTHING,skirt,79.61821605889403,86.23523369286082,85.19945214860469,82.2633110768704,85.19945214860469,81.50145523026879,81.61273754494094,82.36603321349084,83.68430063345318,83.11076870398904
MAMMAL,skunk,63.77995642701525,63.79084967320261,64.56427015250544,67.69063180827887,65.6318082788671,60.915032679738566,65.67538126361656,66.6557734204793,63.932461873638346,63.25708061002179
TOYS,sled,60.925821747167085,60.7409788636181,60.7409788636181,57.08832275174797,58.01253716949289,66.06123925098449,63.42521899863377,61.850036164912005,60.833400305392594,63.746684883066784
CLOTHING,slipper,72.96695771272043,75.80893682588598,74.67043314500941,75.43228899161103,76.27974661872967,74.67043314500941,72.77863379558295,73.54048964218455,76.0914227015922,77.31552816298579
INSECT,snail,78.53260869565217,75.0,78.35144927536231,77.35507246376811,73.27898550724638,77.98913043478262,74.45652173913044,76.90217391304348,78.35144927536231,79.2572463768116
WEATHER,snow,84.31407942238268,79.49458483754512,80.03610108303249,84.58483754512636,83.7725631768953,84.49458483754513,78.86281588447653,84.76534296028882,84.13357400722022,80.03610108303249
BATHROOM,soap,72.28360957642725,80.34727703235991,78.33464877663772,78.33464877663772,78.24256774533018,78.05840568271508,78.05840568271508,76.76927124440937,77.41383846356223,78.70297290186792
SPORTS,soccer,91.23434704830053,92.39713774597496,91.41323792486583,90.96601073345259,89.35599284436493,91.1449016100179,90.07155635062611,90.96601073345259,90.96601073345259,91.68157423971377
CLOTHING,sock,84.61736004108886,77.70929635336414,79.02756377332649,76.47663071391887,78.47115219996577,81.58705701078584,81.49289505221708,79.97774353706558,82.63139873309365,80.73103920561547
DRINK,soda,87.5,88.67753623188406,88.04347826086956,88.40579710144927,88.04347826086956,86.68478260869566,88.67753623188406,88.67753623188406,89.94565217391303,90.03623188405797
FURNITURE,sofa,71.51812263923492,76.1432130515149,70.5014867797155,70.87117254681348,72.76782126496826,69.71389536285461,70.91939242947842,68.41999517801173,71.79538696455839,76.2356344932894
FAMILY,son,73.4656771799629,72.57884972170686,82.67161410018554,75.22820037105751,76.11502782931355,72.85714285714285,75.37291280148423,76.11502782931355,78.39332096474953,79.97031539888683
SPACE,space,66.18618618618619,72.10210210210211,67.71771771771772,71.74174174174175,72.1921921921922,72.01201201201202,71.65165165165166,66.63663663663664,67.17717717717717,67.17717717717717
VEHICLES,spaceship,61.329588014981276,55.50561797752809,55.59925093632959,53.745318352059925,58.745318352059925,58.57677902621723,62.64044943820224,61.51685393258427,56.61048689138577,58.951310861423224
INSECT,spider,89.22101449275361,81.15942028985508,88.40579710144927,80.16304347826086,88.13405797101449,88.58695652173914,83.2427536231884,83.78623188405797,83.96739130434783,84.69202898550725
VEGETABLE,spinach,84.37158469945355,81.12932604735883,81.03825136612022,80.49180327868852,83.09653916211292,77.88706739526413,83.64298724954462,84.82695810564664,81.22040072859745,84.64480874316939
BATHROOM,sponge,65.32491449618522,78.05840568271508,70.91554853985794,71.28387266508813,71.54696132596685,73.11233885819522,69.07392791370692,74.20415680084189,76.13785845830046,73.94106813996318
KITCHEN,spoon,78.50598730209757,77.25628867636422,77.16386723458972,76.79418146749177,76.4244957003938,77.62597444346218,75.17479707466046,76.4244957003938,74.712689865788,75.17479707466046
SHAPE,square,83.62815884476534,85.25270758122744,80.34296028880867,85.07220216606498,84.35018050541517,85.16245487364621,74.71119133574007,84.25992779783394,84.89169675090254,80.61371841155236
MAMMAL,squirrel,76.20915032679738,78.56209150326798,73.28976034858388,72.99564270152506,74.6078431372549,75.72984749455338,80.50108932461873,76.99346405228758,73.82352941176471,74.03050108932462
SPACE,star,75.4954954954955,75.22522522522522,76.66666666666666,74.14414414414414,74.41441441441441,74.59459459459458,75.04504504504504,74.77477477477477,74.68468468468468,75.4954954954955
MEAT,steak,85.05434782608697,86.50362318840578,85.5072463768116,85.23550724637681,85.23550724637681,85.5072463768116,85.5072463768116,81.61231884057972,85.05434782608697,86.77536231884058
HOUSEHOLD,step,60.712430426716146,61.91836734693877,61.26901669758813,61.91836734693877,62.434137291280145,60.01113172541744,59.083487940630796,59.3617810760668,60.01113172541744,56.1038961038961
FAMILY,stepmother,64.53803339517626,60.63079777365492,63.6103896103896,61.795918367346935,60.96103896103896,56.961038961038966,62.77551020408163,62.8682745825603,60.96103896103896,62.909090909090914
